,user_id,age,gender,account_created,country,num_friends,num_followers,posts_count,likes_received,comments_received,shares_count,profile_completeness,last_login,is_verified,language,device_type,account_type,engagement_rate,monthly_active,status
4416,4417,29.0,F,2021-09-16 18:51:33.118416,Canada,,7447.0,9,39241,125,1881,93,2024-10-31 18:51:33.173046,False,German,Mobile,Creator,16.18,True,Suspended
4417,4418,,Other,2024-07-07 18:51:33.118422,Germany,3905.0,8000.0,271,29496,5101,443,75,2025-05-18 18:51:33.173052,False,,Desktop,Personal,53.39,True,Active
4418,4419,74.0,F,2022-03-05 18:51:33.118427,UK  ,4354.0,,278,47764,6961,345,80,2025-08-11 18:51:33.173057,False,Spanish,Tablet,Personal,4.58,False,Active
4419,4420,44.0,,2023-08-06 18:51:33.118432,India,2298.0,9313.0,302,29286,3690,1715,24,2025-06-03 18:51:33.173062,False,English,Mobile,Creator,38.35,True,Active
4420,4421,52.0,F,2023-10-10 18:51:33.118437,USA,2104.0,281.0,11,28981,3159,4692,25,2025-05-23 18:51:33.173068,False,German,Desktop,Business,1.58,True,Inactive
4421,4422,25.0,Other,2025-05-03 18:51:33.118443,Canada,1184.0,8821.0,155,38104,6142,1641,32,2025-02-25 18:51:33.173073,False,French,Mobile,Personal,25.75,False,Inactive
4422,4423,-50.0,,2018-12-12 18:51:33.118448,UK,161782.0,2466.0,76,12964,3597,1159,59,2025-01-15 18:51:33.173078,False,Chinese,Mobile,Creator,16.14,True,Inactive
4423,4424,,,2021-09-24 18:51:33.118453,Brazil,4325.0,4175.0,17,35347,3314,372,78,2024-11-28 18:51:33.173083,False,English,Mobile,Personal,28.59,True,Active
4424,4425,41.0,F,2019-06-13 18:51:33.118459,India,4926.0,4921.0,57,9324,2577,321,32,2025-02-01 18:51:33.173089,False,French,Tablet,Business,76.72,False,Active
4425,4426,37.0,,2023-01-06 18:51:33.118464,USA,4936.0,6556.0,129,49350,4385,4077,65,2024-12-12 18:51:33.173094,False,English,Desktop,Business,34.73,True,Active
4426,4427,34.0,F,2025-06-02 18:51:33.118469,India,4715.0,2381.0,173,24568,3624,1739,42,2025-09-26 18:51:33.173099,False,English,Desktop,Personal,89.27,False,Active
4427,4428,78.0,,2020-09-10 18:51:33.118474,Australia,2399.0,2936.0,400,33169,1610,3184,40,2025-01-18 18:51:33.173105,False,German,Desktop,Creator,27.69,False,Inactive
4428,4429,57.0,M,2019-11-05 18:51:33.118480,India,621.0,,86,12471,5296,2065,91,2025-10-02 18:51:33.173110,False,Spanish,Mobile,Personal,12.83,True,Active
4429,4430,13.0,M,2020-07-14 18:51:33.118485,Germany,,6906.0,319,32784,8409,770,53,2025-03-05 18:51:33.173115,False,French,Desktop,Personal,6.0,False,Active
4430,4431,56.0,F,2022-05-18 18:51:33.118490,India,634.0,7313.0,342,21033,4820,594,72,2025-05-12 18:51:33.173121,True,German,Desktop,Business,99.21,True,Active
4431,4432,51.0,Other,2023-12-10 18:51:33.118495,Germany,3012.0,9028.0,448,19398,2863,121,50,2025-06-14 18:51:33.173126,False,Chinese,Mobile,Business,9.6,True,Active
4432,4433,66.0,F,2024-05-25 18:51:33.118501,Brazil,1993.0,6139.0,53,14491,4032,10,85,2024-11-02 18:51:33.173131,True,German,Tablet,Creator,36.15,False,Inactive
4433,4434,150.0,F,2019-11-16 00:00:00.000000,France,938838.0,3449.0,426,1044,3853,1858,94,2024-10-17 18:51:33.173136,False,English,Mobile,Business,84.71,True,Inactive
4434,4435,66.0,F,2022-04-29 18:51:33.118511,Germany,,7574.0,77,21924,390,387,87,2025-08-09 18:51:33.173142,True,French,Mobile,Creator,22.67,True,Active
4435,4436,28.0,F,2024-12-23 00:00:00.000000,Australia,1409.0,3001.0,203,37998,3997,219,45,2025-08-11 18:51:33.173147,True,Chinese,Tablet,Creator,6.48,True,Active
4436,4437,32.0,Other,2020-04-10 18:51:33.118522,Australia,3816.0,5999.0,438,26415,4246,1160,33,2025-09-17 18:51:33.173152,True,German,Mobile,Personal,54.16,True,Active
4437,4438,58.0,X,2023-07-07 18:51:33.118527,India,828.0,5074.0,269,25914,8654,2466,44,2025-04-01 18:51:33.173158,False,English,Tablet,Business,3.49,True,Active
4438,4439,79.0,M,2025-04-08 18:51:33.118532,###,2281.0,8624.0,-100,25215,5008,430,-50,2025-02-10 18:51:33.173163,False,Chinese,Mobile,Personal,71.96,False,Active
4439,4440,77.0,M,2022-11-17 18:51:33.118538,India,536.0,5548.0,171,9267,6017,2081,83,2025-08-15 18:51:33.173168,False,English,Desktop,Personal,60.03,True,Active
4440,4441,70.0,M,2019-06-22 18:51:33.118543,,1402.0,4347.0,-100,7440,9543,4414,150,,False,German,Mobile,Personal,23.17,False,Active
4441,4442,65.0,F,2021-10-14 18:51:33.118548,###,804.0,6119.0,185,17189,9126,3336,87,2024-12-18 18:51:33.173178,False,German,Mobile,Business,49.13,False,Active
4442,4443,13.0,Other,2021-04-13 18:51:33.118554,USA,3281.0,7050.0,360,45440,9435,4370,39,2025-06-15 18:51:33.173184,False,English,Mobile,Creator,0.67,True,Active
4443,4444,78.0,Other,2022-12-15 18:51:33.118559,Canada,851.0,5942.0,235,29258,3375,1433,62,2025-05-27 18:51:33.173189,False,French,Tablet,Creator,54.2,True,Active
4444,4445,41.0,Other,2018-02-15 18:51:33.118564,France,2225.0,8412.0,432,48032,510,1197,24,2025-01-02 18:51:33.173194,False,French,Tablet,Personal,77.49,True,Active
4445,4446,20.0,F,2022-06-28 18:51:33.118569,Brazil,555.0,4655.0,15,41822,4868,1335,51,2025-03-05 18:51:33.173200,True,Spanish,Tablet,Business,5.83,False,Active
4446,4447,41.0,Other,2020-01-23 18:51:33.118575,USA,3143.0,5177.0,225,11351,4065,2679,64,2025-07-08 18:51:33.173205,False,German,Mobile,Business,22.55,False,Active
4447,4448,63.0,M,2018-02-06 18:51:33.118580,India  ,4323.0,3808.0,-5000,23571,3142,4778,-50,2025-09-16 18:51:33.173210,False,French,Tablet,business,62.37,False,Active
4448,4449,45.0,Other,2019-12-11 00:00:00.000000,###,1864.0,7816.0,495,9646,2909,3485,90,2025-07-12 18:51:33.173216,False,English,Mobile,creator,4.8,False,Active
4449,4450,15.0,F,2018-01-26 18:51:33.118590,Canada,4349.0,7874.0,73,2628,5213,4647,41,2024-10-16 18:51:33.173221,False,French,Mobile,Business,81.53,False,Inactive
4450,4451,72.0,F,2023-06-11 18:51:33.118596,Australia,2094.0,5837.0,210,42153,2766,4278,60,2025-07-10 18:51:33.173226,False,Chinese,Mobile,Personal,32.45,False,Active
4451,4452,47.0,Other,2019-12-17 18:51:33.118601,USA,3478.0,779.0,285,10345,1608,441,77,2025-04-21 18:51:33.173231,False,Chinese,Tablet,Creator,21.1,False,Active
4452,4453,32.0,F,2023-10-24 18:51:33.118606,Canada,2930.0,2262.0,323,23770,1690,3527,78,2025-06-02 18:51:33.173237,False,English,Tablet,Creator,85.18,True,Active
4453,4454,51.0,Other,2020-09-21 18:51:33.118612,,2627.0,7885.0,326,30302,8961,489,47,2025-03-01 18:51:33.173242,False,English,Tablet,Personal,65.43,True,Active
4454,4455,16.0,Other,2023-05-18 18:51:33.118617,USA,nan,4731.0,335,16705,227,3020,74,2025-09-06 18:51:33.173247,False,German,Mobile,Business,89.88,True,Active
4455,4456,31.0,M,2024-09-05 18:51:33.118622,Brazil,3520.0,1039.0,114,18747,7342,2340,70,2025-09-22 18:51:33.173252,False,Chinese,Desktop,Creator,39.07,True,Inactive
4456,4457,57.0,F,2017-11-22 18:51:33.118627,"Germany
",58.0,7955.0,246,4203,807,4061,55,2024-11-01 18:51:33.173258,False,French,Tablet,Personal,97.98,True,Active
4457,4458,55.0,M,2025-08-09 18:51:33.118633,India,3702.0,7566.0,36,22252,6360,3768,87,2025-06-17 18:51:33.173263,False,Spanish,Mobile,Personal,95.5,True,Active
4458,4459,,F,2018-05-22 00:00:00.000000,###,nan,,452,18972,547,2126,62,,False,English,Desktop,Business,57.0,False,Active
4459,4460,25.0,Other,2021-10-24 18:51:33.118643,France,2607.0,,54,44001,5516,4706,25,2025-08-05 18:51:33.173273,False,Chinese,Desktop,Creator,72.76,True,Suspended
4460,4461,72.0,F,2024-10-04 18:51:33.118649,India,264.0,,166,39486,723,4994,70,,False,English,Tablet,Personal,37.23,True,Active
4461,4462,69.0,Other,2024-12-10 18:51:33.118654,Germany,1707.0,7081.0,440,17934,114,1692,72,2024-12-19 18:51:33.173284,False,French,Mobile,Creator,5.8,False,Active
4462,4463,64.0,F,2019-08-08 18:51:33.118660,Australia,,7162.0,176,237,6661,3543,30,2024-11-28 18:51:33.173289,False,French,Tablet,Personal,33.0,True,Active
4463,4464,65.0,M,2018-11-23 18:51:33.118665,USA,2293.0,8119.0,352,41992,4035,556,69,2025-10-11 18:51:33.173295,False,Chinese,Tablet,Creator,25.72,True,Suspended
4464,4465,55.0,M,2023-03-25 18:51:33.118670,India,3287.0,3508.0,190,10575,9340,2646,36,2024-11-04 18:51:33.173300,False,German,Desktop,Personal,13.44,True,Active
4465,4466,54.0,Other,2020-04-30 18:51:33.118676,USA,2484.0,2118.0,98,27969,6451,2376,65,2025-06-07 18:51:33.173305,False,German,Tablet,Personal,48.53,False,Active
4466,4467,38.0,M,2021-11-26 18:51:33.118681,USA,2735.0,1582.0,111,26624,9934,1537,65,2025-04-17 18:51:33.173311,False,Spanish,Tablet,Personal,93.39,True,Active
4467,4468,,Other,2018-05-27 18:51:33.118686,India,2523.0,7892.0,117,120,7682,398,96,2024-10-29 18:51:33.173316,False,French,Tablet,Business,88.39,False,Active
4468,4469,55.0,Other,2024-10-15 00:00:00.000000,Canada,,3445.0,161,11272,4161,4753,60,2025-07-08 18:51:33.173321,False,,Desktop,Creator,28.18,True,Active
4469,4470,40.0,X,2022-04-03 18:51:33.118697,Canada,nan,8649.0,56,3740,8469,16567,70,2024-12-29 18:51:33.173326,False,French,Desktop,Creator,99.98,True,Active
4470,4471,21.0,F,2018-03-14 18:51:33.118702,India,877.0,2818.0,352,11923,138,1760,30,2025-02-21 18:51:33.173332,False,Chinese,Tablet,Creator,91.04,True,Active
4471,4472,32.0,Other,2023-10-27 18:51:33.118708,Canada	,2704.0,676.0,61,45944,675,1373,70,2025-09-06 18:51:33.173337,False,Spanish,Desktop,Personal,9.39,True,Active
4472,4473,68.0,M,2021-04-10 18:51:33.118713,UK,546.0,9605.0,38,18177,7476,2266,46,2025-09-26 18:51:33.173342,False,German,Desktop,Business,24.25,True,Active
4473,4474,,F,2024-04-17 18:51:33.118718,USA,2462.0,6363.0,329,45824,9258,3740,68,,False,German,Tablet,Creator,32.91,True,Active
4474,4475,63.0,M,2021-07-17 18:51:33.118724,India,3203.0,9097.0,322,48123,1836,1661,35,2025-05-11 18:51:33.173353,False,French,Mobile,Creator,22.34,False,Active
4475,4476,24.0,Other,2021-03-24 18:51:33.118729,France,,5387.0,445,33097,8872,2346,69,2025-08-26 18:51:33.173358,False,German,Tablet,Creator,14.1,True,Suspended
4476,4477,67.0,,2019-08-23 18:51:33.118735,,3578.0,5749.0,497,43478,4366,2714,34,2025-04-29 18:51:33.173364,False,English,Mobile,Business,40.16,True,Suspended
4477,4478,23.0,,2023-12-30 18:51:33.118740,,3631.0,6336.0,28,4917,2347,2202,73,2024-11-29 18:51:33.173369,True,Spanish,Desktop,Creator,59.09,True,Active
4478,4479,38.0,,2022-11-26 18:51:33.118745,Australia,2215.0,,226,13329,1065,1653,33,2024-12-18 18:51:33.173374,False,French,Mobile,Creator,76.41,True,Active
4479,4480,54.0,M,2022-11-07 18:51:33.118750,,,3379.0,30,7381,9812,3036,98,2025-06-21 18:51:33.173380,False,Spanish,Mobile,Personal,89.71,True,Active
4480,4481,999.0,Other,2024-01-04 18:51:33.118756,India,229.0,3873.0,315,48403,7683,1026,95,2025-07-16 18:51:33.173385,True,Spanish,Desktop,Personal,473.373521814887,False,Active
4481,4482,23.0,F,2020-09-15 00:00:00.000000,USA,4798.0,7507.0,38,46076,5032,4966,45,2025-04-09 18:51:33.173390,True,French,Tablet,Business,63.22,False,Inactive
4482,4483,50.0,Unknown,2022-10-26 18:51:33.118766,,1427.0,3151.0,462,16266,6405,2035,59,2025-04-20 18:51:33.173395,False,German,Tablet,Creator,47.58,True,Active
4483,4484,55.0,Other,2023-03-08 18:51:33.118772,USA,1699.0,7645.0,0,9544,5840,652,37,2024-11-13 18:51:33.173401,False,Spanish,Desktop,Business,69.73,True,Suspended
4484,4485,31.0,M,2023-02-24 18:51:33.118777,France,3969.0,5606.0,55,5838,3326,1083,45,2025-05-25 18:51:33.173406,False,Chinese,Tablet,Personal,73.19,True,Inactive
4485,4486,76.0,Other,2020-01-15 18:51:33.118782,Australia,3065.0,1944.0,466,35515,6224,595,37,2025-04-24 18:51:33.173411,False,Chinese,Mobile,Personal,1.8,True,Active
4486,4487,18.0,M,2023-08-01 18:51:33.118788,###,,2500.0,356,20495,4506,848,20,2025-09-24 18:51:33.173417,False,German,Mobile,Business,69.34,True,Inactive
4487,4488,58.0,F,2018-07-06 18:51:33.118793,Brazil,6.0,8604.0,185,27276,8921,2933,35,2025-08-14 18:51:33.173422,False,Chinese,Mobile,Personal,4.97,True,Active
4488,4489,,Other,2021-03-06 18:51:33.118798,Canada,4272.0,2651.0,90,39348,4851,488,40,2025-05-07 18:51:33.173428,False,Spanish,Desktop,creator,22.66,False,Inactive
4489,4490,77.0,Other,2021-05-18 18:51:33.118803,India,1229.0,8377.0,404,16389,8049,2994,91,2025-09-09 18:51:33.173433,False,,Mobile,Business,29.06,False,Active
4490,4491,-50.0,F,2021-12-09 18:51:33.118809,USA,4394.0,9768.0,-100,32574,7270,2370,150,2025-04-27 18:51:33.173438,False,English,Desktop,Creator,429.50484665025493,True,Active
4491,4492,64.0,M,2020-02-23 18:51:33.118814,Brazil,1823.0,3158.0,198,26638,5663,4964,22,2025-01-14 18:51:33.173444,True,Chinese,Tablet,Creator,26.57,True,Active
4492,4493,59.0,Other,2018-04-30 00:00:00.000000,Australia,,7391.0,170,32053,9585,1429,27,2025-03-11 18:51:33.173449,False,English,Desktop,Business,47.79,True,Active
4493,4494,19.0,F,2023-10-17 18:51:33.118825,France,2276.0,,224,31185,2902,1228,37,2025-08-02 18:51:33.173454,True,Chinese,Desktop,personal,59.85,True,Active
4494,4495,23.0,Other,2018-10-05 18:51:33.118830,France,2943.0,50.0,181,21930,50,320,44,2025-02-26 18:51:33.173460,False,Spanish,Desktop,Creator,96.43,False,Active
4495,4496,73.0,M,2019-07-24 18:51:33.118835,Australia,630.0,1169.0,-5000,7648,7405,3826,-50,2024-12-30 18:51:33.173465,False,Chinese,Desktop,Personal,64.65,False,Active
4496,4497,37.0,M,2021-12-07 18:51:33.118840,Brazil,269.0,7612.0,141,1663,8231,936,37,2024-10-26 18:51:33.173470,False,Chinese,Mobile,Creator,71.49,False,Inactive
4497,4498,24.0,M,2025-03-23 18:51:33.118846,Brazil,4176.0,5403.0,361,48653,6022,2147,43,2025-04-26 18:51:33.173476,False,Chinese,Mobile,business,34.57,True,Inactive
4498,4499,38.0,M,2023-03-15 18:51:33.118851,UK,3771.0,8227.0,130,26145,8960,1604,88,2025-01-07 18:51:33.173481,False,Spanish,Desktop,Creator,43.27,False,Active
4499,4500,24.0,,2024-03-02 18:51:33.118856,###,4915.0,8468.0,141,33153,2968,2032,45,2025-04-30 18:51:33.173486,False,German,Desktop,Personal,13.53,True,Active
4500,4501,55.0,Other,2024-03-20 18:51:33.118862,France,500.0,5815.0,4,38419,6366,4422,93,2024-10-22 18:51:33.173492,False,German,Mobile,Business,34.12,False,Active
4501,4502,63.0,F,2025-03-30 18:51:33.118867,Australia,2750.0,7153.0,336,21241,8709,241,30,2024-10-26 18:51:33.173497,False,English,Mobile,Personal,7.65,True,Suspended
4502,4503,49.0,,2022-02-04 18:51:33.118872,Canada,1312.0,6325.0,166,43881,8155,2092,23,2025-02-09 18:51:33.173502,False,Chinese,Mobile,Creator,37.16,True,Active
4503,4504,58.0,M,2024-08-20 18:51:33.118877,Brazil,2153.0,6614.0,384,7439,2019,749,29,2024-11-04 18:51:33.173508,False,Spanish,Tablet,Creator,73.53,False,Active
4504,4505,65.0,M,2021-04-13 18:51:33.118883,USA,4736.0,5931.0,119,48322,6415,4060,31,2025-02-05 18:51:33.173513,False,French,Mobile,Personal,69.86,False,Suspended
4505,4506,25.0,FEMALE,2022-01-15 18:51:33.118888,USA,608.0,888.0,42,26861,7573,1457,93,2026-09-22 18:51:33.277672,False,English,Tablet,Creator,56.9,False,Active
4506,4507,66.0,Other,2025-10-03 18:51:33.118893,UK,3043.0,403.0,91,2973,4324,3239,31,2024-12-21 18:51:33.173524,True,French,Tablet,Personal,47.93,True,Active
4507,4508,69.0,M,2024-04-28 00:00:00.000000,Canada,1663.0,7976.0,229,6614,5680,2160,24,2025-01-27 18:51:33.173529,False,Spanish,Tablet,Creator,82.44,True,Active
4508,4509,,Other,2025-05-16 18:51:33.118904,France,3294.0,3985.0,239,15462,9466,2672,24,2025-10-12 18:51:33.173534,False,Chinese,Mobile,personal,98.59,True,Active
4509,4510,61.0,M,2019-02-15 18:51:33.118909,Australia,,9364.0,186,25842,4489,1309,42,2025-03-08 18:51:33.173541,False,German,Mobile,Personal,99.28,True,Active
4510,4511,19.0,Other,2021-07-12 18:51:33.118914,UK,,6549.0,77,39928,7462,1569,75,2025-09-16 18:51:33.173546,False,Chinese,Mobile,Business,1.79,True,Active
4511,4512,23.0,Other,2022-12-11 18:51:33.118920,France,4199.0,6146.0,464,3072,6713,49366,65,2024-12-17 18:51:33.173552,False,,Desktop,creator,10.9,False,Active
4512,4513,66.0,M,2024-06-23 18:51:33.118925,France,2711.0,5128.0,270,20210,5830,2465,21,2024-11-05 18:51:33.173561,False,Spanish,Tablet,Business,36.02,True,Active
4513,4514,57.0,male,2021-05-08 18:51:33.118930,,,2587.0,45,31618,2729,4282,93,2025-08-19 18:51:33.173567,False,English,Mobile,Creator,63.42,True,Active
4514,4515,35.0,male,2018-08-03 18:51:33.118936,,1531.0,289.0,6,38988,9516,1926,20,2025-03-24 18:51:33.173573,False,,Mobile,Creator,62.91,True,Active
4515,4516,40.0,F,2020-05-11 18:51:33.118941,Australia,4216.0,2228.0,-5000,47487,600,4544,200,2025-05-23 18:51:33.173578,False,Spanish,Mobile,Creator,86.6,True,Active
4516,4517,69.0,F,2022-10-31 18:51:33.118946,France,3706.0,,114,42797,1796,2729,79,2025-07-11 18:51:33.173583,False,,Desktop,Creator,53.59,True,Active
4517,4518,38.0,F,2025-03-20 18:51:33.118951,USA,3074.0,9861.0,262,14230,8504,977,55,2025-03-17 18:51:33.173588,False,Spanish,Desktop,Business,24.65,False,Active
4518,4519,37.0,M,2023-09-28 18:51:33.118957,France,4502.0,5411.0,430,27367,5199,4849,81,2025-08-30 18:51:33.173594,False,English,Tablet,Business,14.8,True,Inactive
4519,4520,,M,2023-04-13 18:51:33.118962,UK,675.0,647.0,343,24720,662,1298,82,2024-10-26 18:51:33.173599,False,English,Desktop,Personal,49.52,True,Active
4520,4521,41.0,M,2025-08-19 18:51:33.118967,Australia,1654.0,3154.0,345,30676,5777,22,86,2025-03-13 18:51:33.173604,False,Spanish,Mobile,Creator,97.92,True,Active
4521,4522,48.0,M,2021-05-22 18:51:33.118973,Brazil,4527.0,265.0,461,27108,8686,3137,35,2025-03-30 18:51:33.173609,False,French,Mobile,Personal,59.68,False,Active
4522,4523,26.0,M,2020-10-11 18:51:33.118978,France,4156.0,3488.0,238,836,3975,1109,97,2024-11-22 18:51:33.173615,False,Chinese,Mobile,Personal,8.76,True,Active
4523,4524,47.0,M,2024-11-02 18:51:33.118983,Australia,,2778.0,274,37368,3047,2979,59,2025-05-16 18:51:33.173620,False,French,Desktop,Business,4.67,False,Suspended
4524,4525,42.0,Other,2022-07-07 18:51:33.118989,Brazil,3818.0,4956.0,308,28244,2194,4016,67,2025-04-29 18:51:33.173625,False,,Tablet,Personal,69.82,False,Active
4525,4526,29.0,Other,2020-06-27 18:51:33.118994,Brazil,3443.0,8210.0,345,25921,6372,4423,65,2025-08-24 18:51:33.173631,False,English,Desktop,Personal,70.28,False,Active
4526,4527,79.0,M,2022-07-15 18:51:33.118999,USA,1047.0,4466.0,15,12182,3995,1976,24,2025-02-02 18:51:33.173636,True,French,Desktop,Personal,59.86,True,Active
4527,4528,42.0,M,2023-11-09 18:51:33.119005,USA,,7552.0,481,3007,1731,29770,44,2025-03-14 18:51:33.173642,False,French,Desktop,Personal,70.74,False,Active
4528,4529,57.0,Other,2018-09-24 18:51:33.119010,UK,1331.0,,61,37326,2901,1162,57,2024-11-17 18:51:33.173647,False,German,Mobile,Personal,26.11,True,Active
4529,4530,63.0,Other,2022-03-11 18:51:33.119015,USA,4082.0,642.0,193,11398,4427,2282,73,,False,,Desktop,Personal,46.31,True,Active
4530,4531,-50.0,M ,2020-07-31 18:51:33.119020,Canada,857187.0,9737.0,320,35754,5568,773,100,2025-05-26 18:51:33.173657,False,French,Desktop,Creator,55.04,True,Active
4531,4532,,Other,2019-01-17 18:51:33.119026,Canada,2262.0,816.0,367,33981,775,873,92,2024-10-21 18:51:33.173663,False,German,Tablet,Creator,9.35,False,Active
4532,4533,76.0,F,2018-08-13 18:51:33.119031,Germany,4357.0,2191.0,434,36197,441,3049,95,2025-03-12 18:51:33.173668,False,,Mobile,Creator,93.04,True,Active
4533,4534,50.0,F,2025-03-27 18:51:33.119037,Australia,763.0,5926.0,291,23656,3048,1009,64,2025-03-22 18:51:33.173673,False,French,Desktop,Personal,69.05,True,Active
4534,4535,76.0,FEMALE,2018-01-19 18:51:33.119042,Canada,2367.0,,162,368,410,1744,58,2025-08-07 18:51:33.173679,False,French,Mobile,Business,87.02,True,Active
4535,4536,19.0,Other,2024-09-18 18:51:33.119047,UK,,9055.0,234,32306,8300,2275,47,2025-07-11 18:51:33.173684,False,English,Desktop,Personal,12.56,False,Inactive
4536,4537,34.0,M,2024-06-25 00:00:00.000000,###,1684.0,7559.0,279,41131,7669,1720,72,2025-09-02 18:51:33.173689,False,Chinese,Mobile,Personal,46.15,False,Active
4537,4538,53.0,M,2021-12-07 18:51:33.119058,Canada,4464.0,,240,11333,3173,81,73,2026-09-22 18:51:33.277672,False,French,Tablet,Creator,83.4,True,Active
4538,4539,22.0,M,2023-09-08 18:51:33.119063,Germany,869.0,7008.0,324,41679,5868,672,39,2024-12-04 18:51:33.173700,False,French,Desktop,Business,71.51,False,Active
4539,4540,69.0,Other,2021-04-01 18:51:33.119068,Australia,2733.0,8720.0,374,6713,2936,2236,74,2024-12-02 18:51:33.173705,False,French,Tablet,Business,57.8,True,Inactive
4540,4541,19.0,Other,2024-02-28 18:51:33.119074,India,913.0,4062.0,412,12970,6782,4113,84,,False,Spanish,Tablet,Business,1.25,False,Active
4541,4542,62.0,F,2020-09-19 18:51:33.119079,India,3131.0,6892.0,-5000,3327,8078,1030,150,2024-10-30 18:51:33.173716,False,Spanish,Tablet,business,54.63,True,Active
4542,4543,64.0,Other,2022-10-12 18:51:33.119084,Brazil,1630.0,6070.0,128,17829,4829,1220,41,2025-02-10 18:51:33.173721,False,Chinese,Mobile,Personal,33.49,True,Active
4543,4544,,F,2023-02-03 18:51:33.119089,UK,542.0,7502.0,440,41115,5826,4495,70,2025-04-19 18:51:33.173726,False,English,Mobile,Personal,4.11,True,Active
4544,4545,,F,2025-04-27 18:51:33.119095,Germany,2203.0,9724.0,122,44216,1726,4830,91,2025-04-19 18:51:33.173731,False,Chinese,Tablet,Creator,27.82,True,Active
4545,4546,,M,2025-01-01 18:51:33.119100,###,2935.0,8747.0,136,4808,3165,3012,31,,False,German,Mobile,Personal,78.14,True,Active
4546,4547,72.0,Other,2017-12-01 18:51:33.119105,Germany,751.0,3892.0,355,15320,483,73,78,2025-02-23 18:51:33.173742,True,French,Tablet,Business,98.13,True,Active
4547,4548,46.0,M,2022-07-01 18:51:33.119110,USA,2111.0,2800.0,463,32305,6914,4094,73,2024-10-27 18:51:33.173747,False,Chinese,Mobile,Business,41.15,True,Active
4548,4549,,M,2022-05-17 18:51:33.119116,Germany,420.0,,14,36441,6963,412,72,2025-05-21 18:51:33.173753,False,French,Mobile,Personal,9.63,False,Inactive
4549,4550,29.0,Other,2023-05-05 18:51:33.119121,Brazil,,,329,15596,4139,412,57,2026-09-22 18:51:33.277672,False,Chinese,Desktop,Personal,91.61,True,Active
4550,4551,16.0,Other,2019-10-22 18:51:33.119126,Canada,1486.0,4193.0,228,34649,1339,259,31,2025-03-26 18:51:33.173763,False,German,Desktop,Business,6.8,True,Inactive
4551,4552,55.0,,2021-04-01 18:51:33.119132,UK,546.0,8984.0,143,40380,6201,1088,92,2026-09-22 18:51:33.277672,False,French,Tablet,Personal,32.05,True,Active
4552,4553,16.0,F,2025-06-12 18:51:33.119137,USA,4961.0,,229,1526,606,987,26,2024-11-14 18:51:33.173774,False,Spanish,Desktop,Creator,16.39,True,Active
4553,4554,13.0,F,2023-07-02 18:51:33.119142,Germany,,4383.0,175,19780,5261,4736,87,2025-08-20 18:51:33.173779,False,French,Mobile,Business,25.21,True,Active
4554,4555,62.0,F,2020-07-07 18:51:33.119147,India,1571.0,9961.0,291,4030,6930,4601,48,2025-06-11 18:51:33.173784,False,Spanish,Mobile,Business,65.32,True,Active
4555,4556,73.0,M,2022-12-25 18:51:33.119152,Brazil,453.0,6312.0,245,28024,9661,1154,64,2025-08-16 18:51:33.173790,False,English,Mobile,Business,4.36,True,Active
4556,4557,47.0,M,2020-04-27 18:51:33.119158,Canada,2691.0,3150.0,52,39760,8626,2801,29,2025-01-26 18:51:33.173795,False,Spanish,Mobile,business,38.15,True,Active
4557,4558,20.0,Other,2023-05-01 18:51:33.119163,,1757.0,4358.0,334,1817,4218,65,23,2025-07-14 18:51:33.173800,False,Chinese,Desktop,Personal,0.47,False,Active
4558,4559,36.0,F,2021-08-18 18:51:33.119168,###,4774.0,8903.0,386,8694,3061,1380,43,2026-09-22 18:51:33.277672,False,French,Mobile,Business,41.46,True,Active
4559,4560,48.0,,2024-12-27 18:51:33.119174,Brazil,4369.0,6866.0,146,22169,1817,877,45,2025-05-29 18:51:33.173811,False,French,Mobile,Personal,46.32,False,Active
4560,4561,,F,2022-10-31 00:00:00.000000,Canada,59.0,2577.0,40,42858,4721,3345,75,2025-03-14 18:51:33.173816,False,Chinese,Mobile,Personal,83.22,True,Active
4561,4562,55.0,M,2022-01-09 18:51:33.119184,Germany,4437.0,4880.0,292,456,951,1062,91,2024-12-26 18:51:33.173821,False,French,Mobile,Business,50.67,False,Inactive
4562,4563,,,2022-11-02 18:51:33.119190,,,,239,4787,2806,4583,42,2025-05-10 18:51:33.173827,False,German,Tablet,Creator,15.79,True,Active
4563,4564,,M,2023-06-26 18:51:33.119195,UK,2160.0,4050.0,442,39795,9067,1144,28,,True,French,Desktop,Personal,60.16,True,Suspended
4564,4565,30.0,Other,2025-09-02 18:51:33.119200,India,1338.0,3148.0,194,9157,9700,4691,44,2025-03-28 18:51:33.173837,False,French,Tablet,Personal,25.1,False,Active
4565,4566,40.0,Other,2019-06-28 18:51:33.119206,USA,,6154.0,135,46979,4780,2822,51,2025-04-18 18:51:33.173842,True,English,Mobile,Personal,51.06,True,Active
4566,4567,41.0,M,2019-07-30 18:51:33.119211,Germany  ,,8060.0,87,41216,3294,4207,26,2025-04-23 18:51:33.173848,False,French,Mobile,Business,26.88,True,Active
4567,4568,,FEMALE,2025-04-16 18:51:33.119216,,,5126.0,269,32229,6865,1424,78,2025-01-16 18:51:33.173853,False,French,Mobile,Creator,24.7,True,Active
4568,4569,59.0,M ,2025-04-12 18:51:33.119222,USA,719.0,1946.0,253,23836,2945,2627,78,2025-09-14 18:51:33.173858,False,German,Mobile,personal,79.12,True,Active
